"Time","EDM: Balance"
"1659517200000","617.2916666666666"
"1659520800000","1085.3958333333333"
"1659524400000","4692.0625"
"1659528000000","6631.708333333333"
"1659531600000","3702.5833333333335"
"1659535200000","504.8125"
"1659538800000","-48.479166666666664"
"1659542400000","-1479.9166666666667"
"1659546000000","-6037.625"
"1659549600000","-15961.125"
"1659553200000","-19537.719665271965"
"1659556800000","-19142.625"
"1659560400000","-19339.9375"
"1659564000000","-16767.729166666668"
"1659567600000","-16085.041666666666"
"1659571200000","-15939.395833333334"
"1659574800000","-15559.791666666666"
"1659578400000","-15917.5"
"1659582000000","-15686.583333333334"
"1659585600000","-17053.041666666668"
"1659589200000","-13351.166666666666"
"1659592800000","-12226.395833333334"
"1659596400000","-5106.895833333333"
"1659600000000","-427.9583333333333"
"1659603600000","805.6875"
"1659607200000","2299.0208333333335"
"1659610800000","6474.832635983264"
"1659614400000","8272.541666666666"
"1659618000000","6972.083333333333"
"1659621600000","2497.1666666666665"
"1659625200000","-503.0833333333333"
"1659628800000","-2767.2708333333335"
"1659632400000","-9294.854166666666"
"1659636000000","-18113.8125"
"1659639600000","-21104.125"
"1659643200000","-20163.895833333332"
"1659646800000","-20018.145833333332"
"1659650400000","-19532.434210526317"
"1659654000000","-19741.833333333332"
"1659657600000","-19258.708333333332"
"1659661200000","-19998.333333333332"
"1659664800000","-19639.625"
"1659668400000","-19421.083333333332"
"1659672000000","-19304.25"
"1659675600000","-18382.625"
"1659679200000","-15646.020833333334"
"1659682800000","-6004.916666666667"
"1659686400000","-5242.6875"
"1659690000000","-527.3541666666666"
"1659693600000","1107.8958333333333"
"1659697200000","2558.9791666666665"
"1659700800000","4192.5"
"1659704400000","1099.1875"
"1659708000000","1607.1875"
"1659711600000","-2098.5833333333335"
"1659715200000","-6639"
"1659718800000","-11581.625"
"1659722400000","-18486.770833333332"
"1659726000000","-16920.5230125523"
"1659729600000","-17774.041666666668"
"1659733200000","-16997.1875"
"1659736800000","-17418.041666666668"
"1659740400000","-16605.229166666668"
"1659744000000","-16616.604166666668"
"1659747600000","-17137.541666666668"
"1659751200000","-16745.729166666668"
"1659754800000","-15678.208333333334"
"1659758400000","-14279.729166666666"
"1659762000000","-11260.5"
"1659765600000","-4005.5833333333335"
"1659769200000","151.14583333333334"
"1659772800000","3420.6666666666665"
"1659776400000","7385.291666666667"
"1659780000000","19507.145833333332"
"1659783600000","25836.145833333332"
"1659787200000","23877.145833333332"
"1659790800000","20065.729166666668"
"1659794400000","13372.104166666666"
